Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,task_id
67554,2,2,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,2901.382597625603,59.211889747461285,22518.0,38959.891927468176,67505.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,64,29.60594487373065,29.60594487373065,41.0,57.0,47.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
40180253,18,14,952.0,3164.0,440.0,0.0,52.8888888888889,140.85490610966806,788.0,0.0,226.0,368.8635353247969,102.4383793700851,0.7964111126925956,1296137.1935483874,3387121.9828930427,10017669.0,1.0,40180253.0,2363544.2941176468,4351845.08327021,10046408.0,1.0,30133873.0,2317990.230769231,4356617.089896455,10031087.0,1.0,0,0,0,0,408,376,0.44798125088958496,0.3484298618030105,0.0,788.0,124.72727272727276,271.4603185466608,73690.70454545454,0,0,0,0,1,0,0,0,0.0,128.625,52.88888888888889,226.0,408,0,0,0,0,0,0,18,952,14,3164,8192,288,14,20,93054.75,128993.56587410346,286545.0,28456.0,9951996.5,111166.19437730774,10017669.0,9785599.0,BENIGN,1
39930,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.17530678687703,13310.0,23051.86419793419,39928.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,50.08765339343852,50.08765339343852,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,2,0,290,294,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
177,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,101694.91525423729,16949.15254237288,88.5,123.74368670764582,176.0,1.0,177.0,88.5,123.74368670764582,176.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,16949.15254237288,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,51100,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
606673,16,13,2214.0,5624.0,517.0,0.0,138.375,174.54774895903603,2409.0,0.0,432.6153846153845,746.0730011714155,12919.645344361788,47.80169877347434,21666.89285714286,59534.53656140013,304011.0,1.0,551515.0,36767.66666666667,82083.42360381791,304011.0,1.0,551765.0,45980.41666666666,102279.48841861814,360124.0,1.0,0,0,0,0,344,308,26.37335104743412,21.428347726040226,0.0,2409.0,261.2666666666666,519.5517254348201,269933.99540229875,0,0,0,0,1,0,0,0,0.0,270.27586206896547,138.375,432.6153846153846,344,0,0,0,0,0,0,16,2214,13,5624,8192,246,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1.3333333333333333,0.5773502691896257,2.0,1.0,4.0,1.3333333333333333,0.5773502691896257,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
55038,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,327.0467676877794,54.507794614629894,27519.0,38914.914595820446,55036.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,18.169264871543298,36.3385297430866,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,16326,1892,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,500000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,184,383,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
1,2,0,82.0,0.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,82000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,41.0,41.0,41.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,61.5,41.0,0.0,40,0,0,0,0,0,0,2,82,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
115336197,31,28,1042.0,1588.0,440.0,0.0,33.61290322580646,108.49690546104831,788.0,0.0,56.71428571428571,206.54994143518485,22.802902023898014,0.5115479921710961,1988555.1206896557,3962679.613066219,10019884.0,0.0,115336197.0,3844539.9,4866865.620480381,10047924.0,1.0,110429064.0,4089965.333333334,5024391.435418247,10048033.0,0.0,0,0,0,0,644,848,0.26877945351362675,0.24276853865746936,0.0,788.0,43.833333333333314,160.2355434306979,25675.42937853108,0,0,0,0,1,0,0,0,0.0,44.57627118644068,33.61290322580645,56.714285714285715,644,0,0,0,0,0,0,31,1042,28,1588,8192,288,29,20,36323.36363636363,27220.58576619073,118396.0,27989.0,10002690.727272727,20683.06883946832,10019884.0,9944255.0,BENIGN,1
25654,1,2,0.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,467.7633117642473,116.94082794106183,12827.0,18138.70315099732,25653.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,40,38.98027598035394,77.96055196070789,0.0,6.0,3.0,3.4641016151377544,12.0,0,0,0,0,0,1,1,0,2.0,4.0,0.0,6.0,32,0,0,0,0,0,0,1,0,2,12,254,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
312308,4,4,104.0,104.0,46.0,6.0,26.0,23.094010767585033,46.0,6.0,26.0,23.094010767585033,666.0091960500532,25.61573830961743,44615.428571428565,93754.40048491438,253949.0,0.0,312308.0,104102.66666666666,180310.24184536308,312307.0,0.0,253998.0,84666.0,146603.38031232433,253949.0,1.0,1,0,0,0,80,80,12.807869154808714,12.807869154808714,6.0,46.0,28.222222222222214,21.081851067789195,444.4444444444445,0,0,1,0,0,1,0,0,1.0,31.75,26.0,26.0,80,0,0,0,0,0,0,4,104,4,104,256,130,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
1,2,0,53.0,0.0,53.0,0.0,26.5,37.476659402887016,0.0,0.0,0.0,0.0,53000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,53.0,35.33333333333333,30.59956426705017,936.3333333333336,0,0,1,0,0,1,0,0,0.0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,386,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
1077000,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571030640668524,215400.0,452602.67565106147,1023999.0,1.0,1024003.0,341334.3333333334,591204.943599369,1023999.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,128,64,3.7140204271123487,1.8570102135561743,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,2,0,545,122,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
32156,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,9018.534643612391,124.39358129120538,10718.666666666668,18562.6771865842,32153.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,62.19679064560268,62.19679064560268,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
32444,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.28936012822093,10814.666666666668,18728.954064051024,32441.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,61.64468006411047,61.64468006411047,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,2,0,360,256,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
55467,2,2,78.0,142.0,39.0,39.0,39.0,0.0,71.0,71.0,71.0,0.0,3966.3223177745326,72.11495123226423,18489.0,32018.69122871826,55461.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,36.057475616132116,36.057475616132116,39.0,71.0,51.8,17.527121840165314,307.2,0,0,0,0,0,0,0,0,1.0,64.75,39.0,71.0,40,0,0,0,0,0,0,2,78,2,142,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
1,2,0,818.0,0.0,818.0,0.0,409.0,578.4133470105959,0.0,0.0,0.0,0.0,818000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,818.0,545.3333333333333,472.2725201971138,223041.33333333328,0,0,1,0,0,1,0,0,0.0,818.0,409.0,0.0,64,0,0,0,0,0,0,2,818,0,0,235,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
21224,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.3494157557482,10612.0,15003.391683216165,21221.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,47.116471918582754,94.23294383716551,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,428,102,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
24841,2,2,92.0,12.0,46.0,46.0,46.0,0.0,6.0,6.0,6.0,0.0,4186.626947385371,161.0241133609758,8280.333333333332,14296.944860120757,24789.0,2.0,50.0,50.0,0.0,50.0,50.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,40,40,80.51205668048792,80.51205668048792,6.0,46.0,30.0,21.90890230020664,480.0,0,0,1,0,0,1,0,0,1.0,37.5,46.0,6.0,40,0,0,0,0,0,0,2,92,2,12,254,253,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
872,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,20642.201834862382,3440.366972477064,436.0,615.1828996322962,871.0,1.0,872.0,436.0,615.1828996322962,871.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,3440.3669724770643,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,141,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
33928,2,2,76.0,274.0,38.0,38.0,38.0,0.0,137.0,137.0,137.0,0.0,10315.96321622259,117.8967224711153,11309.333333333332,19585.741863236464,33925.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,58.94836123555765,58.94836123555765,38.0,137.0,77.6,54.22453319301145,2940.3,0,0,0,0,0,0,0,0,1.0,97.0,38.0,137.0,40,0,0,0,0,0,0,2,76,2,274,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
7250644,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.379187834901286,805627.1111111111,1439304.6713813276,4160354.0,1.0,2.0,2.0,0.0,2.0,2.0,7195637.0,1027948.142857143,1581893.9932373713,4160354.0,1.0,0,0,0,0,64,256,0.2758375669802572,1.1033502679210287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
59536,2,2,86.0,118.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,3426.4982531577534,67.18624025799517,19845.333333333336,34330.69842478206,59487.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,2864,40,33.593120128997576,33.593120128997576,43.0,59.0,49.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,61.75,43.0,59.0,2864,0,0,0,0,0,0,2,86,2,118,-1,-1,1,1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
40876,3,2,82.0,12.0,38.0,6.0,27.333333333333336,18.475208614068023,6.0,6.0,6.0,0.0,2299.637929347294,122.3211664546433,10219.0,20374.012565029992,40780.0,0.0,40876.0,20438.0,28835.814536787413,40828.0,48.0,48.0,48.0,0.0,48.0,48.0,1,0,0,0,60,40,73.39269987278598,48.92846658185732,6.0,38.0,22.0,17.527121840165314,307.2,0,0,1,0,0,1,0,0,0.0,26.4,27.33333333333333,6.0,60,0,0,0,0,0,0,3,82,2,12,123,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
26088,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.32720024532352,8696.0,14361.85708743824,25273.0,1.0,0.0,0.0,0.0,0.0,0.0,815.0,407.5,574.8778131046631,814.0,1.0,0,0,0,0,32,96,38.33180006133088,114.99540018399263,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,237,59,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
2605,4,0,129.0,0.0,46.0,6.0,32.25,18.87458608817688,0.0,0.0,0.0,0.0,49520.153550863724,1535.5086372360845,868.3333333333333,1502.2654004314065,2603.0,1.0,2605.0,868.3333333333333,1502.2654004314065,2603.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,1535.5086372360845,0.0,6.0,46.0,35.0,17.464249196572982,305.0,0,0,1,0,0,1,0,0,0.0,43.75,32.25,0.0,80,0,0,0,0,0,0,4,129,0,0,16298,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
44447,2,2,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,269.98447589263617,89.99482529754539,14815.666666666668,25618.19738649332,44397.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,64,44.997412648772695,44.997412648772695,0.0,6.0,3.6,3.286335345030997,10.8,0,0,0,0,0,1,0,0,1.0,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,16182,119,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
1,2,0,818.0,0.0,818.0,0.0,409.0,578.4133470105959,0.0,0.0,0.0,0.0,818000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,818.0,545.3333333333333,472.2725201971138,223041.33333333328,0,0,1,0,0,1,0,0,0.0,818.0,409.0,0.0,64,0,0,0,0,0,0,2,818,0,0,235,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
109109,4,4,104.0,104.0,46.0,6.0,26.0,23.094010767585033,46.0,6.0,26.0,23.094010767585033,1906.3505302037413,73.32117423860544,15587.0,26583.54802003174,57428.0,1.0,109109.0,36369.66666666667,62992.37847020331,109107.0,1.0,271.0,90.33333333333331,70.72717535242968,172.0,49.0,1,0,0,0,80,80,36.66058711930272,36.66058711930272,6.0,46.0,28.222222222222214,21.081851067789195,444.4444444444445,0,0,1,0,0,1,0,0,1.0,31.75,26.0,26.0,80,0,0,0,0,0,0,4,104,4,104,255,123,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
177,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,101694.91525423729,16949.15254237288,88.5,122.32947314527271,175.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5649.717514124294,11299.435028248588,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,252,254,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,311,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
111637696,76,74,66474.0,10704.0,3034.0,6.0,874.6578947368422,1066.9163110276463,438.0,0.0,144.64864864864862,204.64097745975292,691.3256253514942,1.343632172416027,749246.2818791945,2537286.606483873,10011258.0,0.0,111617051.0,1488227.3466666671,3434881.6481686407,10032079.0,1.0,111616875.0,1528998.287671233,3486419.2277263724,10032792.0,0.0,0,0,0,0,1520,1696,0.6807736340241203,0.6628585383919066,0.0,3034.0,511.1523178807949,851.1480619206383,724453.0233112584,0,0,0,0,0,1,0,0,0.0,514.56,874.6578947368422,144.64864864864862,1520,0,0,0,0,0,0,76,66474,74,10704,254,1392,75,20,1221804.2000000002,2460482.8397920327,6656713.0,20798.0,9939900.6,109055.41961386216,10011258.0,9708881.0,BENIGN,1
2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
1,2,0,53.0,0.0,53.0,0.0,26.5,37.476659402887016,0.0,0.0,0.0,0.0,53000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,53.0,35.33333333333333,30.59956426705017,936.3333333333336,0,0,1,0,0,1,0,0,0.0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
9015626,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655111913471122,1803125.2,2686711.6458945125,6006025.0,3.0,9015626.0,1803125.2,2686711.6458945125,6006025.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184,0,0.6655111913471122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,184,0,0,0,0,0,0,6,0,0,0,8192,-1,0,28,3009598.0,0.0,3009598.0,3009598.0,6006025.0,0.0,6006025.0,6006025.0,BENIGN,1
20969,2,2,58.0,166.0,29.0,29.0,29.0,0.0,83.0,83.0,83.0,0.0,10682.435976918307,190.75778530211264,6989.666666666666,12102.993693022125,20965.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.37889265105629,95.37889265105629,29.0,83.0,50.6,29.57701810527897,874.8,0,0,0,0,0,0,0,0,1.0,63.25,29.0,83.0,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
77362,2,2,62.0,94.0,31.0,31.0,31.0,0.0,47.0,47.0,47.0,0.0,2016.493885887128,51.70497143300328,25787.333333333336,44620.80990225674,77311.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,0,25.85248571650164,25.85248571650164,31.0,47.0,37.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
35101,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.95686732571721,11700.333333333332,20263.839748017486,35099.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,56.97843366285861,56.97843366285861,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,2,0,243,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
846349,14,12,1752.0,550.0,598.0,0.0,125.14285714285715,208.81528721773262,156.0,0.0,45.83333333333334,57.22179072113465,2719.918142515676,30.720187534929444,33853.96,94874.72743548024,433648.0,1.0,846349.0,65103.76923076923,199729.6158648628,727510.0,1.0,595453.0,54132.0909090909,128657.74325508322,433648.0,45.0,0,0,0,0,304,264,16.541639441885085,14.178548093044359,0.0,598.0,85.25925925925927,158.24265509570384,25040.737891737885,0,0,0,0,1,0,0,0,0.0,88.53846153846153,125.14285714285714,45.83333333333334,304,0,0,0,0,0,0,14,1752,12,550,8192,247,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
34847,4,4,128.0,596.0,32.0,32.0,32.0,0.0,170.0,128.0,149.0,24.248711305964278,20776.53743507332,229.57499928257812,4978.142857142859,13146.686165831188,34792.0,1.0,6.0,2.0,0.0,2.0,2.0,49.0,16.333333333333332,26.558112382722783,47.0,1.0,0,0,0,0,32,32,114.78749964128906,114.78749964128906,32.0,170.0,84.0,63.42712353559793,4023.0,0,0,0,0,0,0,0,0,1.0,94.5,32.0,149.0,32,0,0,0,0,0,0,4,128,4,596,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
25400,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.11023622047244,12700.0,17959.098028575932,25399.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,39.37007874015747,78.74015748031495,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,279,77,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
4,3,0,62.0,0.0,31.0,0.0,20.666666666666664,17.8978583448784,0.0,0.0,0.0,0.0,15500000.0,750000.0,2.0,1.4142135623730951,3.0,1.0,4.0,2.0,1.4142135623730951,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,0,750000.0,0.0,0.0,31.0,23.25,15.5,240.25,0,0,1,0,0,1,0,0,0.0,31.0,20.666666666666668,0.0,96,0,0,0,0,0,0,3,62,0,0,243,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1
